product_id,product_category_english,product_category_portuguese,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_photos_qty,product_description_length,product_name_length,product_volume_cm3,product_size_tier,product_weight_tier,missing_photos_flag,missing_description_flag
7931ea69470092f7eb4a395d6360c0fe,toys,brinquedos,2000.00,20.00,62.00,35.00,4,912,60,43400.00,Large,Heavy,0,0
d47821b10559fffaefcf3e57d2b5ff76,health beauty,beleza saude,400.00,21.00,6.00,14.00,5,1956,56,1764.00,Small,Medium,0,0
7605fbdad270936646b0ce6c3427b295,computers accessories,informatica acessorios,950.00,25.00,14.00,23.00,1,791,51,8050.00,Medium,Medium,0,0
9437cbf921b0bd3177d8b03ed2783cda,pet shop,pet shop,650.00,20.00,20.00,20.00,3,187,48,8000.00,Medium,Medium,0,0
f734cc43e615be8b85d014e3c5b52a3b,health beauty,beleza saude,10067.00,73.00,30.00,27.00,1,400,46,59130.00,Extra Large,Very Heavy,0,0
cd3ee451bebe79ab56e507d101897b91,bed bath table,cama mesa banho,1000.00,50.00,12.00,12.00,1,701,50,7200.00,Medium,Heavy,0,0
0fa476a9aacb3891e183154dc8d3ddbd,pet shop,pet shop,5025.00,55.00,15.00,40.00,1,564,47,33000.00,Large,Very Heavy,0,0
b19802c584b8a6d131cf6e31628f7f84,health beauty,beleza saude,767.00,17.00,10.00,16.00,1,1622,60,2720.00,Small,Medium,0,0
b6db9100ea048510e240cab9243a43f8,sports leisure,esporte lazer,775.00,29.00,15.00,20.00,1,238,47,8700.00,Medium,Medium,0,0
49e9c574147c521a9bd39ab709a103f3,perfumery,perfumaria,200.00,17.00,6.00,12.00,1,609,32,1224.00,Small,Medium,0,0
88159bac10e3d4f4b69b157406c7f70f,sports leisure,esporte lazer,343.00,32.00,10.00,20.00,2,784,53,6400.00,Medium,Medium,0,0
1ce5d622fcc57fef0c65feb523eb2be1,toys,brinquedos,950.00,30.00,11.00,25.00,1,256,47,8250.00,Medium,Medium,0,0
024063adde9af865418b7da3dd897b98,sports leisure,esporte lazer,450.00,20.00,9.00,14.00,1,710,53,2520.00,Small,Medium,0,0
e011ddef14b4251d2375dcf060a2e2c5,toys,brinquedos,9500.00,16.00,60.00,40.00,5,543,36,38400.00,Large,Very Heavy,0,0
a22fc11d1915e903d002d98721aabb60,toys,brinquedos,750.00,30.00,8.00,30.00,1,326,39,7200.00,Medium,Medium,0,0
e0ad25bc5c1a836e8ce38526c92491a7,telephony,telefonia,350.00,17.00,4.00,12.00,6,818,59,816.00,Extra Small,Medium,0,0
1fb5b722c7edef5967d921c3ea7511b7,toys,brinquedos,950.00,33.00,25.00,25.00,2,688,39,20625.00,Large,Medium,0,0
0ef97c3cdccb448931cb0f778af3584c,sports leisure,esporte lazer,6300.00,35.00,20.00,35.00,4,253,54,24500.00,Large,Very Heavy,0,0
39b86f4e3aedf22731990099a660a6f5,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,2.00,20.00,7,150,59,640.00,Extra Small,Medium,0,0
584d2350fb1072911718eaa31989d474,books general interest,livros interesse geral,200.00,27.00,9.00,18.00,1,363,28,4374.00,Small,Medium,0,0
198f4a07b346797ac244a9fe3486d17a,auto,automotivo,5900.00,16.00,4.00,11.00,1,538,42,704.00,Extra Small,Very Heavy,0,0
23d625ed972ea9221c3d375ae3f15bef,auto,automotivo,50.00,20.00,10.00,16.00,2,655,58,3200.00,Small,Light,0,0
da97969972a524bca894f97ea6bcff90,auto,automotivo,400.00,35.00,4.00,25.00,2,186,43,3500.00,Small,Medium,0,0
c04ebe208ae260f39b376cd6ffbd0b14,telephony,telefonia,200.00,19.00,4.00,11.00,2,578,57,836.00,Extra Small,Medium,0,0
a1804276d9941ac0733cfd409f5206eb,uncategorised,uncategorised,600.00,35.00,35.00,15.00,0,0,0,18375.00,Large,Medium,1,1
25a1d9b4eeca995f38b898c7ab6288ef,housewares,utilidades domesticas,617.00,17.00,14.00,15.00,3,321,57,3570.00,Small,Medium,0,0
84ecc25f4c77dacc5c0ceb89e09492e9,computers accessories,informatica acessorios,5350.00,21.00,18.00,18.00,1,220,50,6804.00,Medium,Very Heavy,0,0
b238cefbf65da115fde8271ad681b640,sports leisure,esporte lazer,885.00,18.00,14.00,17.00,1,1026,60,4284.00,Small,Medium,0,0
3c0c5eee30aef7a844410f1d1397b620,furniture living room,moveis sala,9700.00,27.00,15.00,92.00,2,606,30,37260.00,Large,Very Heavy,0,0
9db78e784e1ca837bb7f510888807baa,home appliances 2,eletrodomesticos 2,4450.00,29.00,48.00,22.00,2,1480,58,30624.00,Large,Heavy,0,0
d686a8270836e457c1234578c0c7237b,computers accessories,informatica acessorios,150.00,16.00,4.00,13.00,1,617,59,832.00,Extra Small,Light,0,0
d8d1c2e1313006e0fc3c1ab62345c4a2,auto,automotivo,300.00,24.00,18.00,18.00,1,1927,49,7776.00,Medium,Medium,0,0
77c0fc0c22b0e79a703aa61068b7bc7a,musical instruments,instrumentos musicais,2500.00,44.00,10.00,32.00,5,1169,36,14080.00,Medium,Heavy,0,0
4e41b17f39aabdb1eca7b0af6722ba62,computers accessories,informatica acessorios,760.00,44.00,8.00,15.00,3,988,57,5280.00,Medium,Medium,0,0
053dc19b1456837ad35f75a6fdce5988,sports leisure,esporte lazer,350.00,20.00,15.00,15.00,5,1178,44,4500.00,Small,Medium,0,0
9b447644d291396340ea3641fc70d132,sports leisure,esporte lazer,900.00,25.00,10.00,11.00,1,163,43,2750.00,Small,Medium,0,0
6de8bea41c968204fa93e4c2016d1bbb,electronics,eletronicos,4000.00,36.00,7.00,27.00,1,1104,38,6804.00,Medium,Heavy,0,0
bea978771d1c453faf756fa71f3bdd70,toys,brinquedos,2301.00,32.00,35.00,34.00,2,823,32,38080.00,Large,Heavy,0,0
c88cad677da134defff6855386125e28,auto,automotivo,4275.00,38.00,10.00,25.00,1,616,59,9500.00,Medium,Heavy,0,0
8dc8cdb4e5a2d2f2af019bc5a255e907,health beauty,beleza saude,650.00,25.00,20.00,25.00,1,313,53,12500.00,Medium,Medium,0,0
6028c36df6f8a6a2132fce658e934a06,auto,automotivo,250.00,16.00,16.00,11.00,1,858,49,2816.00,Small,Medium,0,0
436620c465f757ba7b47dd580f3c1eb2,electronics,eletronicos,100.00,17.00,3.00,12.00,3,145,39,612.00,Extra Small,Light,0,0
cac52d956eff0cacf32f4b0f0f3aac5c,housewares,utilidades domesticas,450.00,25.00,25.00,25.00,1,557,52,15625.00,Large,Medium,0,0
2077f60cc760ebe4b478e0b0711c5218,toys,brinquedos,1100.00,30.00,7.00,23.00,2,1479,49,4830.00,Small,Heavy,0,0
d1b8f5983d9573c8e523b8c56a59497d,fashion bags accessories,fashion bolsas e acessorios,150.00,16.00,9.00,20.00,6,582,39,2880.00,Small,Light,0,0
2356ba945ec07ec8fab8223d9e98906b,bed bath table,cama mesa banho,600.00,20.00,10.00,20.00,1,864,45,4000.00,Small,Medium,0,0
cd6f5e7edabe54d6d5841a8d003b410b,auto,automotivo,100.00,16.00,7.00,16.00,3,509,37,1792.00,Small,Light,0,0
f20e2a3811156fe0a12b4cd5c3638195,cool stuff,cool stuff,200.00,16.00,11.00,11.00,2,452,47,1936.00,Small,Medium,0,0
85f9589f830e0dbd417232cc7f9c677d,toys,brinquedos,475.00,41.00,34.00,25.00,1,325,42,34850.00,Large,Medium,0,0
588ea3decc0d8e1d19ce6160c5b0da1b,housewares,utilidades domesticas,1350.00,43.00,18.00,18.00,10,1632,60,13932.00,Medium,Heavy,0,0
285da42a6ddd51a0d38372df5597aed2,bed bath table,cama mesa banho,8450.00,55.00,25.00,45.00,1,315,49,61875.00,Extra Large,Very Heavy,0,0
d4d1de9db08cae166ea1a506ea87769b,computers accessories,informatica acessorios,200.00,22.00,22.00,16.00,1,631,56,7744.00,Medium,Medium,0,0
e8f7d2639ff8caa8b86e5973295898b7,fashion sport,fashion esporte,150.00,20.00,10.00,16.00,2,543,30,3200.00,Small,Light,0,0
eeb2d1e155818957df60a76fc47e75a8,bed bath table,cama mesa banho,1477.00,28.00,20.00,29.00,1,591,49,16240.00,Large,Heavy,0,0
92c92e54ea03085ca64e3556bdc18689,office furniture,moveis escritorio,8000.00,53.00,74.00,18.00,1,1350,44,70596.00,Extra Large,Very Heavy,0,0
6a0f59f3946c8169999e2fb7e946ac96,sports leisure,esporte lazer,150.00,30.00,18.00,23.00,3,598,56,12420.00,Medium,Light,0,0
9a3ca83ba9d170d692b42098fff5b7ae,computers accessories,informatica acessorios,6700.00,50.00,50.00,30.00,5,2824,56,75000.00,Extra Large,Very Heavy,0,0
2f49b62fc8f8d52f9c98b8e0e79457d2,baby,bebes,13550.00,28.00,69.00,42.00,3,602,47,81144.00,Extra Large,Very Heavy,0,0
93566f7e511c3e7472b05758fa08e64d,electronics,eletronicos,900.00,22.00,6.00,20.00,7,1499,52,2640.00,Small,Medium,0,0
62ea5d617ff74ab3e446aa418e7f67ed,uncategorised,uncategorised,200.00,16.00,2.00,11.00,0,0,0,352.00,Extra Small,Medium,1,1
d37a754eb7f2881300927adf13188438,furniture decor,moveis decoracao,800.00,82.00,3.00,22.00,4,427,59,5412.00,Medium,Medium,0,0
8445706ffa7ab0221698f5e1be2a9252,health beauty,beleza saude,350.00,24.00,7.00,14.00,2,2067,59,2352.00,Small,Medium,0,0
c1dfd7dc17df380ed269d0fc905f6e22,housewares,utilidades domesticas,600.00,16.00,16.00,16.00,2,413,53,4096.00,Small,Medium,0,0
a2d0ef58f86a42fa9d456709cb00c0b2,uncategorised,uncategorised,200.00,16.00,2.00,11.00,0,0,0,352.00,Extra Small,Medium,1,1
0d0325657335ef73f845233387b378ae,cool stuff,cool stuff,500.00,16.00,19.00,15.00,1,240,15,4560.00,Small,Medium,0,0
9a046f988c3d7d4bf592c4f7cb40bf01,toys,brinquedos,500.00,26.00,5.00,18.00,2,737,37,2340.00,Small,Medium,0,0
599f8ba174ccb73cbb51452117fe3cb0,health beauty,beleza saude,517.00,19.00,11.00,15.00,1,654,27,3135.00,Small,Medium,0,0
4153a770f99ff52971af9c1d6beb422e,computers accessories,informatica acessorios,1250.00,40.00,12.00,22.00,1,961,50,10560.00,Medium,Heavy,0,0
7d6508bd347b92e9c5db311f052c525a,baby,bebes,2150.00,16.00,2.00,11.00,2,1458,56,352.00,Extra Small,Heavy,0,0
4c7d44dccef81ce2476b4bd0716d34e9,watches gifts,relogios presentes,500.00,16.00,11.00,12.00,3,1360,60,2112.00,Small,Medium,0,0
b3ca6d2de786cad398ac5c1c6183c832,health beauty,beleza saude,300.00,19.00,17.00,15.00,1,1155,52,4845.00,Small,Medium,0,0
038467f26869173dd87434ae02199a40,housewares,utilidades domesticas,500.00,18.00,21.00,20.00,3,913,28,7560.00,Medium,Medium,0,0
448ed4e809cd34e3883a07ebaa820d39,fashion bags accessories,fashion bolsas e acessorios,150.00,16.00,5.00,11.00,5,443,59,880.00,Extra Small,Light,0,0
236f65f769241706362f78a15083e369,construction tools safety,construcao ferramentas seguranca,200.00,20.00,20.00,20.00,4,323,49,8000.00,Medium,Medium,0,0
3ff90de8afa748b1f8441607fb2b1e49,bed bath table,cama mesa banho,1300.00,45.00,15.00,35.00,1,275,57,23625.00,Large,Heavy,0,0
c8e7965a98acecf61c4cebbaf5c08c53,housewares,utilidades domesticas,2450.00,40.00,38.00,16.00,1,1022,43,24320.00,Large,Heavy,0,0
115bc2b948bfb128b7aaf878e50a9b5a,furniture living room,moveis sala,800.00,16.00,5.00,20.00,3,219,48,1600.00,Small,Medium,0,0
f64673cee0ed4c2b137d08a3dc4e855d,construction tools construction,construcao ferramentas construcao,2250.00,20.00,20.00,20.00,1,1243,59,8000.00,Medium,Heavy,0,0
a1cb1462efc950b4b8ed73ccbb5d2c7b,furniture decor,moveis decoracao,1550.00,37.00,10.00,29.00,1,301,23,10730.00,Medium,Heavy,0,0
be15b247cf0071eb495d6aa6d35e6e22,computers accessories,informatica acessorios,250.00,50.00,5.00,50.00,1,198,60,12500.00,Medium,Medium,0,0
ae16b1d896c15ed60614a0d88c4abf03,pet shop,pet shop,180.00,19.00,12.00,14.00,2,1698,33,3192.00,Small,Light,0,0
9a2f52e60b6419803680132ad69a3ca8,fashion bags accessories,fashion bolsas e acessorios,50.00,16.00,3.00,12.00,1,375,47,576.00,Extra Small,Light,0,0
af751fe756699bddfce4fdd67242fc2a,computers accessories,informatica acessorios,9650.00,34.00,34.00,50.00,6,3188,41,57800.00,Extra Large,Very Heavy,0,0
8b143abcb9481c99c2fbf0adbc987f54,cool stuff,cool stuff,200.00,20.00,20.00,20.00,1,650,50,8000.00,Medium,Medium,0,0
7b3b2f78914e342fe570cfccf21830e9,toys,brinquedos,750.00,40.00,15.00,22.00,3,886,48,13200.00,Medium,Medium,0,0
ef153414d98782a711939e8fa3dc89ea,housewares,utilidades domesticas,950.00,30.00,20.00,35.00,3,1119,44,21000.00,Large,Medium,0,0
9e16022b3e12a7cd1e18755e2603f3a4,furniture decor,moveis decoracao,3600.00,65.00,8.00,45.00,3,1988,52,23400.00,Large,Heavy,0,0
05d0a8e2bd6c40610cf28932d9a796ff,furniture decor,moveis decoracao,500.00,19.00,11.00,12.00,1,594,54,2508.00,Small,Medium,0,0
92d9f09c92944e22b74a09f5480be83d,sports leisure,esporte lazer,2700.00,63.00,10.00,21.00,10,1778,59,13230.00,Medium,Heavy,0,0
14e31b2c05e808184df54e15e1a99e88,stationery,papelaria,400.00,16.00,13.00,24.00,1,74,36,4992.00,Small,Medium,0,0
e2cd18ee8f14173a56ae0ddbe05a9cf9,bed bath table,cama mesa banho,1800.00,45.00,15.00,35.00,1,276,55,23625.00,Large,Heavy,0,0
a519fcd83cf2f853fda460d5b594c654,computers accessories,informatica acessorios,200.00,30.00,4.00,15.00,2,616,60,1800.00,Small,Medium,0,0
0e11633dd5ea3089303dd9a9f226d5a8,food,alimentos,1500.00,30.00,30.00,30.00,1,84,42,27000.00,Large,Heavy,0,0
a87ee1e0d2b6d025ecfb1b8322659853,watches gifts,relogios presentes,750.00,15.00,4.00,19.00,1,335,55,1140.00,Small,Medium,0,0
13c20e4b6e3e7d4f0f336fedcf4198da,stationery,papelaria,300.00,27.00,26.00,27.00,1,277,50,18954.00,Large,Medium,0,0
3bf486d35e1a39e53cffdbb457ba4c50,baby,bebes,7650.00,40.00,20.00,30.00,1,1114,19,24000.00,Large,Very Heavy,0,0
3513bbea7a2bd5526aa2be8f2f898a70,auto,automotivo,1400.00,42.00,5.00,42.00,2,339,48,8820.00,Medium,Heavy,0,0
281bbfe70848e0b304bef88fc2caf2c3,baby,bebes,600.00,20.00,13.00,20.00,1,1631,55,5200.00,Medium,Medium,0,0
faec279ddbbce3de75d2adf10f612a5e,housewares,utilidades domesticas,2600.00,50.00,30.00,32.00,2,589,55,48000.00,Large,Heavy,0,0
3f7965eac71911314776d32209c84483,furniture decor,moveis decoracao,550.00,30.00,5.00,20.00,2,668,63,3000.00,Small,Medium,0,0
b80b06f3f098c07cd2c8116aa3f1a7ed,electronics,eletronicos,1600.00,28.00,6.00,22.00,4,1433,55,3696.00,Small,Heavy,0,0
73bc42701d50d3c0673b38ea8fbe2e32,office furniture,moveis escritorio,16650.00,63.00,61.00,24.00,1,1194,47,92232.00,Extra Large,Very Heavy,0,0
b95dbc4fd2649678edb475921d43bdc8,bed bath table,cama mesa banho,9900.00,56.00,36.00,37.00,3,371,59,74592.00,Extra Large,Very Heavy,0,0
616968e81dfe76aade96cd6f673b6d24,sports leisure,esporte lazer,501.00,23.00,18.00,17.00,1,534,31,7038.00,Medium,Medium,0,0
da4f53408569b5cb23244539d68cb552,watches gifts,relogios presentes,800.00,40.00,8.00,28.00,1,519,49,8960.00,Medium,Medium,0,0
91910bbde68f7027e850dcd82b25c5bb,perfumery,perfumaria,650.00,25.00,35.00,30.00,1,214,48,26250.00,Large,Medium,0,0
976738868bdcc86e959ba2a7b726d4d5,bed bath table,cama mesa banho,2700.00,35.00,20.00,30.00,1,198,55,21000.00,Large,Heavy,0,0
0ec884e982b64baccc2612396932cfdd,sports leisure,esporte lazer,3950.00,53.00,10.00,26.00,4,1162,53,13780.00,Medium,Heavy,0,0
64a8306c4d2a3c8ae7290168c0424243,computers accessories,informatica acessorios,200.00,16.00,8.00,18.00,1,1004,53,2304.00,Small,Medium,0,0
787a1badb775a6b23cb25c99ba3d4b24,furniture decor,moveis decoracao,1098.00,26.00,20.00,20.00,5,251,52,10400.00,Medium,Heavy,0,0
8c832a513b94b1ded5579b054615dc20,sports leisure,esporte lazer,250.00,18.00,8.00,14.00,1,791,33,2016.00,Small,Medium,0,0
04c4a4b9c924494fcf82e0fba966f955,watches gifts,relogios presentes,567.00,26.00,12.00,26.00,1,364,39,8112.00,Medium,Medium,0,0
c3fc73c51e52d3432a4e57ff9ecca467,auto,automotivo,4250.00,37.00,17.00,32.00,3,600,55,20128.00,Large,Heavy,0,0
75d542264c32b90489e15cac4892e076,telephony,telefonia,275.00,18.00,4.00,12.00,1,597,53,864.00,Extra Small,Medium,0,0
7d8dbe133512b0db946176e1600e506f,fashion bags accessories,fashion bolsas e acessorios,150.00,16.00,9.00,11.00,2,409,40,1584.00,Small,Light,0,0
65d347978d3b5418fd6db2a855f73258,bed bath table,cama mesa banho,435.00,32.00,5.00,27.00,1,344,42,4320.00,Small,Medium,0,0
8c041ababf83e5aeefa568c6836424e9,furniture decor,moveis decoracao,600.00,25.00,10.00,20.00,1,384,55,5000.00,Medium,Medium,0,0
05f0fe07929d35be0748fac56eecbeb2,health beauty,beleza saude,200.00,22.00,3.00,15.00,1,919,60,990.00,Extra Small,Medium,0,0
c9e5a053551073d27ded320bd05971b4,pet shop,pet shop,450.00,16.00,16.00,16.00,1,287,53,4096.00,Small,Medium,0,0
d4cec69b52f6c751bc505703037b1808,stationery,papelaria,100.00,16.00,5.00,16.00,1,65,40,1280.00,Small,Light,0,0
411fad26ce07a5a611883f05fb5798cd,computers accessories,informatica acessorios,800.00,26.00,11.00,24.00,1,222,35,6864.00,Medium,Medium,0,0
eac611ce220f095680e35c1c1124bcb3,housewares,utilidades domesticas,700.00,30.00,15.00,20.00,1,1471,47,9000.00,Medium,Medium,0,0
51b24bbd390b66c9f67579153fe7ec5f,construction tools construction,construcao ferramentas construcao,100.00,17.00,7.00,11.00,2,255,56,1309.00,Small,Light,0,0
ab9aa96e13784729bde0fddf698eb1e1,perfumery,perfumaria,225.00,16.00,8.00,18.00,1,578,42,2304.00,Small,Medium,0,0
586ed8ba92c9133464f6e44a7686ddf1,auto,automotivo,150.00,32.00,2.00,24.00,1,700,53,1536.00,Small,Light,0,0
2b28903240e8ae0f0c45a14e769d9431,watches gifts,relogios presentes,400.00,16.00,11.00,12.00,3,1300,53,2112.00,Small,Medium,0,0
96aca2f53bcaed6f466449f7fb18ae75,uncategorised,uncategorised,400.00,16.00,16.00,16.00,0,0,0,4096.00,Small,Medium,1,1
1b90b42c262feb78e84da470dd0ed547,toys,brinquedos,300.00,27.00,5.00,26.00,1,176,29,3510.00,Small,Medium,0,0
f5156ca9a225d3e26c8fa66210808c37,consoles games,consoles games,250.00,19.00,3.00,16.00,1,486,50,912.00,Extra Small,Medium,0,0
be9ab5610721c60c477717f7025d713e,health beauty,beleza saude,150.00,19.00,15.00,15.00,1,1284,36,4275.00,Small,Light,0,0
8607de65564eb8365dff1cd491ba80d4,bed bath table,cama mesa banho,1500.00,30.00,10.00,34.00,1,664,48,10200.00,Medium,Heavy,0,0
c8a06a6cf1dbd09f3273d65d3dc2da99,health beauty,beleza saude,100.00,16.00,6.00,11.00,1,2496,52,1056.00,Small,Light,0,0
ac8c6691c0c12c664b5629663bd2652c,toys,brinquedos,650.00,25.00,28.00,16.00,4,1204,58,11200.00,Medium,Medium,0,0
6a22cbce352c158897f3346567488ace,electronics,eletronicos,125.00,16.00,3.00,20.00,3,515,36,960.00,Extra Small,Light,0,0
dc0fe1906bacc99199eb46fce442e1de,sports leisure,esporte lazer,2200.00,100.00,7.00,11.00,1,347,16,7700.00,Medium,Heavy,0,0
2597fa111c97e1e8a782d555e3a4d83e,furniture decor,moveis decoracao,950.00,65.00,3.00,45.00,3,1749,53,8775.00,Medium,Medium,0,0
d7b6379f142a6f28f8fc5af7b33d4b70,computers accessories,informatica acessorios,850.00,33.00,15.00,15.00,1,339,46,7425.00,Medium,Medium,0,0
b4b50667a9874708d4e3ac962ebb21fa,construction tools safety,construcao ferramentas seguranca,933.00,20.00,18.00,20.00,2,969,35,7200.00,Medium,Medium,0,0
4073784877d08fbd075c0dd3e1bff5de,sports leisure,esporte lazer,250.00,16.00,16.00,16.00,1,1392,52,4096.00,Small,Medium,0,0
b72dc9d458ca694e434d1436566693cf,telephony,telefonia,200.00,19.00,4.00,11.00,1,599,55,836.00,Extra Small,Medium,0,0
302cfa85bca0568e3920d0705a2d6fa0,perfumery,perfumaria,417.00,22.00,15.00,20.00,1,236,49,6600.00,Medium,Medium,0,0
06a7a571bc9fbb103a9c2eb90f89432c,furniture decor,moveis decoracao,150.00,16.00,2.00,11.00,1,1426,36,352.00,Extra Small,Light,0,0
44408f8595b18c8b5a854f5945de6082,telephony,telefonia,200.00,20.00,3.00,11.00,3,809,54,660.00,Extra Small,Medium,0,0
a338a81aed052e88a9ee732e3e45042b,housewares,utilidades domesticas,12450.00,31.00,60.00,31.00,1,897,45,57660.00,Extra Large,Very Heavy,0,0
dc6012b12115251bd0f6ffd93a99c070,furniture decor,moveis decoracao,5250.00,60.00,12.00,40.00,7,955,60,28800.00,Large,Very Heavy,0,0
0e173417855ce91518a2e79d760f93a9,health beauty,beleza saude,1200.00,16.00,30.00,16.00,1,1276,57,7680.00,Medium,Heavy,0,0
e708a48b26e6681db248ca125459d365,construction tools construction,construcao ferramentas construcao,100.00,30.00,30.00,30.00,1,451,23,27000.00,Large,Light,0,0
ad26ad285869ae33f293067b79b9f01e,fashion shoes,fashion calcados,2200.00,32.00,12.00,37.00,5,402,60,14208.00,Medium,Heavy,0,0
9036be77e0a74cca6eeef0740649b97b,toys,brinquedos,405.00,21.00,7.00,15.00,3,697,57,2205.00,Small,Medium,0,0
690eb1f6541f9107b7cdb77fb461fe5f,bed bath table,cama mesa banho,350.00,50.00,8.00,34.00,2,123,59,13600.00,Medium,Medium,0,0
d8a728b48e36f36062bf197221a64335,fashion bags accessories,fashion bolsas e acessorios,100.00,16.00,6.00,13.00,2,952,55,1248.00,Small,Light,0,0
4cb1a2850af275025f76f015e0cc79cf,housewares,utilidades domesticas,1300.00,25.00,40.00,25.00,1,890,44,25000.00,Large,Heavy,0,0
dc1ef651c56d45937bd23d0166a66296,baby,bebes,1400.00,44.00,6.00,36.00,1,949,48,9504.00,Medium,Heavy,0,0
fbed7bca664c2d2d9a1412223f7c8aeb,auto,automotivo,600.00,30.00,30.00,30.00,1,352,56,27000.00,Large,Medium,0,0
c59693326524d19305c82b2e4084a437,furniture decor,moveis decoracao,9400.00,75.00,25.00,30.00,1,389,34,56250.00,Extra Large,Very Heavy,0,0
0e8850427b0f558b79bc35c9800b6e73,pet shop,pet shop,500.00,32.00,32.00,47.00,3,458,49,48128.00,Large,Medium,0,0
2800a94a39d630f1713089675b8350a9,perfumery,perfumaria,5750.00,37.00,37.00,25.00,3,1096,60,34225.00,Large,Very Heavy,0,0
44b36c8a125b604c4597100ef4b16538,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,9.00,11.00,5,378,49,1584.00,Small,Medium,0,0
1ed4a7921293b8e5e028f0dd4cc166a6,furniture decor,moveis decoracao,545.00,17.00,13.00,17.00,3,527,25,3757.00,Small,Medium,0,0
f177554ea93259a5b282f24e33f65ab6,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,16.00,11.00,1,60,35,2816.00,Small,Medium,0,0
576604f94c1358b5113eba7ad6b6724d,housewares,utilidades domesticas,150.00,18.00,8.00,14.00,5,814,54,2016.00,Small,Light,0,0
ddea12cd17c60cff8865c207cf696cf7,watches gifts,relogios presentes,425.00,18.00,8.00,12.00,1,689,42,1728.00,Small,Medium,0,0
049e64366e5301baa9060eef6b10f217,watches gifts,relogios presentes,400.00,20.00,13.00,13.00,1,606,40,3380.00,Small,Medium,0,0
7f9f228320c43765cfe30cdc090e0be4,bed bath table,cama mesa banho,1250.00,43.00,15.00,38.00,1,133,52,24510.00,Large,Heavy,0,0
1c67a5b38f02f622f19229fac2a07c33,auto,automotivo,1888.00,105.00,15.00,49.00,2,121,40,77175.00,Extra Large,Heavy,0,0
30048c2138eb22aebd13d31c07ba226b,housewares,utilidades domesticas,5636.00,40.00,27.00,31.00,2,386,27,33480.00,Large,Very Heavy,0,0
554bc96f8adc27819810a1aacf333535,furniture decor,moveis decoracao,14800.00,40.00,30.00,40.00,1,177,22,48000.00,Large,Very Heavy,0,0
7dd1038514093bf30a37d0865dfef351,bed bath table,cama mesa banho,3300.00,46.00,18.00,35.00,1,243,46,28980.00,Large,Heavy,0,0
5f439ff2783a474946e17badd77aea1c,health beauty,beleza saude,1650.00,30.00,18.00,25.00,1,1163,47,13500.00,Medium,Heavy,0,0
42697582a754e573f9e3e9e78752252c,computers accessories,informatica acessorios,1644.00,16.00,19.00,16.00,1,264,45,4864.00,Small,Heavy,0,0
40631fc40fbf11823322e3477ca53171,health beauty,beleza saude,700.00,29.00,5.00,16.00,2,3752,45,2320.00,Small,Medium,0,0
9116a056deb0f453c4f5611141deedc5,health beauty,beleza saude,700.00,16.00,16.00,15.00,1,3902,59,3840.00,Small,Medium,0,0
c69dd9ac363d46d6e2ce4b11a0ee164b,auto,automotivo,4475.00,56.00,31.00,34.00,1,744,57,59024.00,Extra Large,Heavy,0,0
8ef8561be5799da29925c5baaf083a13,baby,bebes,1400.00,26.00,25.00,25.00,5,777,60,16250.00,Large,Heavy,0,0
fcf50ee5ad1f1a48671052487d2b0bff,computers accessories,informatica acessorios,250.00,16.00,15.00,15.00,3,151,23,3600.00,Small,Medium,0,0
bcdebacf985da0fae4e1f55f1aba7562,fashion bags accessories,fashion bolsas e acessorios,750.00,25.00,5.00,20.00,6,1005,45,2500.00,Small,Medium,0,0
0036bb031e69d915cd384d1b3838b5d3,garden tools,ferramentas jardim,200.00,18.00,5.00,13.00,3,866,53,1170.00,Small,Medium,0,0
